series_name,timestamp,value
price,2012-03-12 00:00:00+00:00,4.899
price,2012-03-13 00:00:00+00:00,5.08
price,2012-03-14 00:00:00+00:00,5.331
price,2012-03-15 00:00:00+00:00,5.36
price,2012-03-16 00:00:00+00:00,5.346
price,2012-03-17 00:00:00+00:00,5.28
price,2012-03-18 00:00:00+00:00,5.248
price,2012-03-19 00:00:00+00:00,4.975
price,2012-03-20 00:00:00+00:00,4.755
price,2012-03-21 00:00:00+00:00,4.826
price,2012-03-22 00:00:00+00:00,4.749
price,2012-03-23 00:00:00+00:00,4.711
price,2012-03-24 00:00:00+00:00,4.681
price,2012-03-25 00:00:00+00:00,4.613
price,2012-03-26 00:00:00+00:00,4.585
price,2012-03-27 00:00:00+00:00,4.718
price,2012-03-28 00:00:00+00:00,4.806
price,2012-03-29 00:00:00+00:00,4.785
price,2012-03-30 00:00:00+00:00,4.834
price,2012-03-31 00:00:00+00:00,4.878
price,2012-04-01 00:00:00+00:00,4.85
price,2012-04-02 00:00:00+00:00,4.878
price,2012-04-03 00:00:00+00:00,4.963
price,2012-04-04 00:00:00+00:00,4.93
price,2012-04-05 00:00:00+00:00,4.922
price,2012-04-06 00:00:00+00:00,4.934
price,2012-04-07 00:00:00+00:00,4.819
price,2012-04-08 00:00:00+00:00,4.74
price,2012-04-09 00:00:00+00:00,4.831
price,2012-04-10 00:00:00+00:00,4.854
price,2012-04-11 00:00:00+00:00,4.882
price,2012-04-12 00:00:00+00:00,4.924
price,2012-04-13 00:00:00+00:00,4.916
price,2012-04-14 00:00:00+00:00,4.95
price,2012-04-15 00:00:00+00:00,4.964
price,2012-04-16 00:00:00+00:00,4.951
price,2012-04-17 00:00:00+00:00,4.968
price,2012-04-18 00:00:00+00:00,5.047
price,2012-04-19 00:00:00+00:00,5.128
price,2012-04-20 00:00:00+00:00,5.244
price,2012-04-21 00:00:00+00:00,5.329
price,2012-04-22 00:00:00+00:00,5.232
price,2012-04-23 00:00:00+00:00,5.082
price,2012-04-24 00:00:00+00:00,5.029
price,2012-04-25 00:00:00+00:00,5.116
price,2012-04-26 00:00:00+00:00,5.115
price,2012-04-27 00:00:00+00:00,5.104
price,2012-04-28 00:00:00+00:00,5.04
price,2012-04-29 00:00:00+00:00,4.942
price,2012-04-30 00:00:00+00:00,4.931
price,2012-05-01 00:00:00+00:00,4.975
price,2012-05-02 00:00:00+00:00,5.037
price,2012-05-03 00:00:00+00:00,5.104
price,2012-05-04 00:00:00+00:00,5.088
price,2012-05-05 00:00:00+00:00,5.072
price,2012-05-06 00:00:00+00:00,5.064
price,2012-05-07 00:00:00+00:00,5.055
price,2012-05-08 00:00:00+00:00,5.069
price,2012-05-09 00:00:00+00:00,5.047
price,2012-05-10 00:00:00+00:00,4.955
price,2012-05-11 00:00:00+00:00,4.905
price,2012-05-12 00:00:00+00:00,4.948
price,2012-05-13 00:00:00+00:00,4.94
price,2012-05-14 00:00:00+00:00,4.978
price,2012-05-15 00:00:00+00:00,5.029
price,2012-05-16 00:00:00+00:00,5.063
price,2012-05-17 00:00:00+00:00,5.094
price,2012-05-18 00:00:00+00:00,5.109
price,2012-05-19 00:00:00+00:00,5.112
price,2012-05-20 00:00:00+00:00,5.104
price,2012-05-21 00:00:00+00:00,5.1
price,2012-05-22 00:00:00+00:00,5.099
price,2012-05-23 00:00:00+00:00,5.119
price,2012-05-24 00:00:00+00:00,5.129
price,2012-05-25 00:00:00+00:00,5.132
price,2012-05-26 00:00:00+00:00,5.109
price,2012-05-27 00:00:00+00:00,5.121
price,2012-05-28 00:00:00+00:00,5.133
price,2012-05-29 00:00:00+00:00,5.145
price,2012-05-30 00:00:00+00:00,5.142
price,2012-05-31 00:00:00+00:00,5.158
price,2012-06-01 00:00:00+00:00,5.237
price,2012-06-02 00:00:00+00:00,5.262
price,2012-06-03 00:00:00+00:00,5.227
price,2012-06-04 00:00:00+00:00,5.243
price,2012-06-05 00:00:00+00:00,5.353
price,2012-06-06 00:00:00+00:00,5.45
price,2012-06-07 00:00:00+00:00,5.529
price,2012-06-08 00:00:00+00:00,5.612
price,2012-06-09 00:00:00+00:00,5.596
price,2012-06-10 00:00:00+00:00,5.514
price,2012-06-11 00:00:00+00:00,5.522
price,2012-06-12 00:00:00+00:00,5.648
price,2012-06-13 00:00:00+00:00,5.829
price,2012-06-14 00:00:00+00:00,5.941
price,2012-06-15 00:00:00+00:00,6.227
price,2012-06-16 00:00:00+00:00,6.45
price,2012-06-17 00:00:00+00:00,6.306
price,2012-06-18 00:00:00+00:00,6.255
price,2012-06-19 00:00:00+00:00,6.404
price,2012-06-20 00:00:00+00:00,6.584
price,2012-06-21 00:00:00+00:00,6.675
price,2012-06-22 00:00:00+00:00,6.614
price,2012-06-23 00:00:00+00:00,6.488
price,2012-06-24 00:00:00+00:00,6.389
price,2012-06-25 00:00:00+00:00,6.327
price,2012-06-26 00:00:00+00:00,6.375
price,2012-06-27 00:00:00+00:00,6.553
price,2012-06-28 00:00:00+00:00,6.626
price,2012-06-29 00:00:00+00:00,6.628
price,2012-06-30 00:00:00+00:00,6.67
price,2012-07-01 00:00:00+00:00,6.659
price,2012-07-02 00:00:00+00:00,6.68
price,2012-07-03 00:00:00+00:00,6.605
price,2012-07-04 00:00:00+00:00,6.48
price,2012-07-05 00:00:00+00:00,6.59
price,2012-07-06 00:00:00+00:00,6.659
price,2012-07-07 00:00:00+00:00,6.731
price,2012-07-08 00:00:00+00:00,6.781
price,2012-07-09 00:00:00+00:00,6.907
price,2012-07-10 00:00:00+00:00,7.111
price,2012-07-11 00:00:00+00:00,7.175
price,2012-07-12 00:00:00+00:00,7.467
price,2012-07-13 00:00:00+00:00,7.676
price,2012-07-14 00:00:00+00:00,7.571
price,2012-07-15 00:00:00+00:00,7.582
price,2012-07-16 00:00:00+00:00,8.091
price,2012-07-17 00:00:00+00:00,8.65
price,2012-07-18 00:00:00+00:00,8.955
price,2012-07-19 00:00:00+00:00,8.99
price,2012-07-20 00:00:00+00:00,8.695
price,2012-07-21 00:00:00+00:00,8.702
price,2012-07-22 00:00:00+00:00,8.634
price,2012-07-23 00:00:00+00:00,8.439
price,2012-07-24 00:00:00+00:00,8.523
price,2012-07-25 00:00:00+00:00,8.675
price,2012-07-26 00:00:00+00:00,8.85
price,2012-07-27 00:00:00+00:00,8.9
price,2012-07-28 00:00:00+00:00,8.894
price,2012-07-29 00:00:00+00:00,8.799
price,2012-07-30 00:00:00+00:00,8.904
price,2012-07-31 00:00:00+00:00,9.214
price,2012-08-01 00:00:00+00:00,9.45
price,2012-08-02 00:00:00+00:00,10.042
price,2012-08-03 00:00:00+00:00,10.797
price,2012-08-04 00:00:00+00:00,10.982
price,2012-08-05 00:00:00+00:00,10.927
price,2012-08-06 00:00:00+00:00,10.863
price,2012-08-07 00:00:00+00:00,11.005
price,2012-08-08 00:00:00+00:00,11.078
price,2012-08-09 00:00:00+00:00,11.08
price,2012-08-10 00:00:00+00:00,11.293
price,2012-08-11 00:00:00+00:00,11.505
price,2012-08-12 00:00:00+00:00,11.567
price,2012-08-13 00:00:00+00:00,11.831
price,2012-08-14 00:00:00+00:00,12.114
price,2012-08-15 00:00:00+00:00,12.72
price,2012-08-16 00:00:00+00:00,13.375
price,2012-08-17 00:00:00+00:00,12.512
price,2012-08-18 00:00:00+00:00,11.71
price,2012-08-19 00:00:00+00:00,9.79
price,2012-08-20 00:00:00+00:00,9.05
price,2012-08-21 00:00:00+00:00,9.988
price,2012-08-22 00:00:00+00:00,9.861
price,2012-08-23 00:00:00+00:00,9.91
price,2012-08-24 00:00:00+00:00,10.35
price,2012-08-25 00:00:00+00:00,10.562
price,2012-08-26 00:00:00+00:00,10.605
price,2012-08-27 00:00:00+00:00,10.77
price,2012-08-28 00:00:00+00:00,10.95
price,2012-08-29 00:00:00+00:00,10.923
price,2012-08-30 00:00:00+00:00,10.782
price,2012-08-31 00:00:00+00:00,10.468
price,2012-09-01 00:00:00+00:00,10.058
price,2012-09-02 00:00:00+00:00,10.102
price,2012-09-03 00:00:00+00:00,10.37
price,2012-09-04 00:00:00+00:00,10.457
price,2012-09-05 00:00:00+00:00,10.692
price,2012-09-06 00:00:00+00:00,11.091
price,2012-09-07 00:00:00+00:00,11.098
price,2012-09-08 00:00:00+00:00,11.067
price,2012-09-09 00:00:00+00:00,11.035
price,2012-09-10 00:00:00+00:00,11.095
price,2012-09-11 00:00:00+00:00,11.241
price,2012-09-12 00:00:00+00:00,11.348
price,2012-09-13 00:00:00+00:00,11.314
price,2012-09-14 00:00:00+00:00,11.57
price,2012-09-15 00:00:00+00:00,11.75
price,2012-09-16 00:00:00+00:00,11.81
price,2012-09-17 00:00:00+00:00,11.88
price,2012-09-18 00:00:00+00:00,12.091
price,2012-09-19 00:00:00+00:00,12.402
price,2012-09-20 00:00:00+00:00,12.436
price,2012-09-21 00:00:00+00:00,12.384
price,2012-09-22 00:00:00+00:00,12.256
price,2012-09-23 00:00:00+00:00,12.216
price,2012-09-24 00:00:00+00:00,12.126
price,2012-09-25 00:00:00+00:00,12.149
price,2012-09-26 00:00:00+00:00,12.233
price,2012-09-27 00:00:00+00:00,12.339
price,2012-09-28 00:00:00+00:00,12.331
price,2012-09-29 00:00:00+00:00,12.407
price,2012-09-30 00:00:00+00:00,12.382
price,2012-10-01 00:00:00+00:00,12.375
price,2012-10-02 00:00:00+00:00,12.635
price,2012-10-03 00:00:00+00:00,12.865
price,2012-10-04 00:00:00+00:00,12.867
price,2012-10-05 00:00:00+00:00,12.75
price,2012-10-06 00:00:00+00:00,12.647
price,2012-10-07 00:00:00+00:00,12.153
price,2012-10-08 00:00:00+00:00,11.839
price,2012-10-09 00:00:00+00:00,11.817
price,2012-10-10 00:00:00+00:00,12.008
price,2012-10-11 00:00:00+00:00,12.08
price,2012-10-12 00:00:00+00:00,12.059
price,2012-10-13 00:00:00+00:00,11.931
price,2012-10-14 00:00:00+00:00,11.8
price,2012-10-15 00:00:00+00:00,11.707
price,2012-10-16 00:00:00+00:00,11.844
price,2012-10-17 00:00:00+00:00,11.817
price,2012-10-18 00:00:00+00:00,11.875
price,2012-10-19 00:00:00+00:00,11.838
price,2012-10-20 00:00:00+00:00,11.74
price,2012-10-21 00:00:00+00:00,11.685
price,2012-10-22 00:00:00+00:00,11.671
price,2012-10-23 00:00:00+00:00,11.697
price,2012-10-24 00:00:00+00:00,11.65
price,2012-10-25 00:00:00+00:00,11.256
price,2012-10-26 00:00:00+00:00,10.512
price,2012-10-27 00:00:00+00:00,10.216
price,2012-10-28 00:00:00+00:00,10.48
price,2012-10-29 00:00:00+00:00,10.65
price,2012-10-30 00:00:00+00:00,10.739
price,2012-10-31 00:00:00+00:00,11.041
price,2012-11-01 00:00:00+00:00,10.875
price,2012-11-02 00:00:00+00:00,10.519
price,2012-11-03 00:00:00+00:00,10.556
price,2012-11-04 00:00:00+00:00,10.725
price,2012-11-05 00:00:00+00:00,10.774
price,2012-11-06 00:00:00+00:00,10.814
price,2012-11-07 00:00:00+00:00,10.909
price,2012-11-08 00:00:00+00:00,10.922
price,2012-11-09 00:00:00+00:00,10.873
price,2012-11-10 00:00:00+00:00,10.852
price,2012-11-11 00:00:00+00:00,10.879
price,2012-11-12 00:00:00+00:00,10.924
price,2012-11-13 00:00:00+00:00,10.98
price,2012-11-14 00:00:00+00:00,10.975
price,2012-11-15 00:00:00+00:00,11.093
price,2012-11-16 00:00:00+00:00,11.475
price,2012-11-17 00:00:00+00:00,11.769
price,2012-11-18 00:00:00+00:00,11.72
price,2012-11-19 00:00:00+00:00,11.732
price,2012-11-20 00:00:00+00:00,11.713
price,2012-11-21 00:00:00+00:00,11.735
price,2012-11-22 00:00:00+00:00,12.086
price,2012-11-23 00:00:00+00:00,12.357
price,2012-11-24 00:00:00+00:00,12.399
price,2012-11-25 00:00:00+00:00,12.447
price,2012-11-26 00:00:00+00:00,12.364
price,2012-11-27 00:00:00+00:00,12.223
price,2012-11-28 00:00:00+00:00,12.274
price,2012-11-29 00:00:00+00:00,12.399
price,2012-11-30 00:00:00+00:00,12.552
price,2012-12-01 00:00:00+00:00,12.564
price,2012-12-02 00:00:00+00:00,12.536
price,2012-12-03 00:00:00+00:00,12.591
price,2012-12-04 00:00:00+00:00,13.03
price,2012-12-05 00:00:00+00:00,13.39
price,2012-12-06 00:00:00+00:00,13.3
price,2012-12-07 00:00:00+00:00,13.399
price,2012-12-08 00:00:00+00:00,13.46
price,2012-12-09 00:00:00+00:00,13.404
price,2012-12-10 00:00:00+00:00,13.411
price,2012-12-11 00:00:00+00:00,13.529
price,2012-12-12 00:00:00+00:00,13.684
price,2012-12-13 00:00:00+00:00,13.7
price,2012-12-14 00:00:00+00:00,13.653
price,2012-12-15 00:00:00+00:00,13.545
price,2012-12-16 00:00:00+00:00,13.395
price,2012-12-17 00:00:00+00:00,13.275
price,2012-12-18 00:00:00+00:00,13.275
price,2012-12-19 00:00:00+00:00,13.449
price,2012-12-20 00:00:00+00:00,13.578
price,2012-12-21 00:00:00+00:00,13.54
price,2012-12-22 00:00:00+00:00,13.436
price,2012-12-23 00:00:00+00:00,13.392
price,2012-12-24 00:00:00+00:00,13.376
price,2012-12-25 00:00:00+00:00,13.385
price,2012-12-26 00:00:00+00:00,13.409
price,2012-12-27 00:00:00+00:00,13.443
price,2012-12-28 00:00:00+00:00,13.431
price,2012-12-29 00:00:00+00:00,13.45
price,2012-12-30 00:00:00+00:00,13.431
price,2012-12-31 00:00:00+00:00,13.451
price,2013-01-01 00:00:00+00:00,13.407
price,2013-01-02 00:00:00+00:00,13.201
price,2013-01-03 00:00:00+00:00,13.212
price,2013-01-04 00:00:00+00:00,13.219
price,2013-01-05 00:00:00+00:00,13.173
price,2013-01-06 00:00:00+00:00,13.122
price,2013-01-07 00:00:00+00:00,13.162
price,2013-01-08 00:00:00+00:00,13.406
price,2013-01-09 00:00:00+00:00,13.602
price,2013-01-10 00:00:00+00:00,13.751
price,2013-01-11 00:00:00+00:00,13.988
price,2013-01-12 00:00:00+00:00,13.981
price,2013-01-13 00:00:00+00:00,13.922
price,2013-01-14 00:00:00+00:00,13.982
price,2013-01-15 00:00:00+00:00,13.967
price,2013-01-16 00:00:00+00:00,14.199
price,2013-01-17 00:00:00+00:00,14.856
price,2013-01-18 00:00:00+00:00,15.302
price,2013-01-19 00:00:00+00:00,15.299
price,2013-01-20 00:00:00+00:00,15.335
price,2013-01-21 00:00:00+00:00,15.823
price,2013-01-22 00:00:00+00:00,16.642
price,2013-01-23 00:00:00+00:00,17.023
price,2013-01-24 00:00:00+00:00,16.938
price,2013-01-25 00:00:00+00:00,16.824
price,2013-01-26 00:00:00+00:00,17.166
price,2013-01-27 00:00:00+00:00,17.284
price,2013-01-28 00:00:00+00:00,17.713
price,2013-01-29 00:00:00+00:00,18.539
price,2013-01-30 00:00:00+00:00,18.975
price,2013-01-31 00:00:00+00:00,19.718
price,2013-02-01 00:00:00+00:00,20.218
price,2013-02-02 00:00:00+00:00,20.025
price,2013-02-03 00:00:00+00:00,20.02
price,2013-02-04 00:00:00+00:00,20.116
price,2013-02-05 00:00:00+00:00,20.114
price,2013-02-06 00:00:00+00:00,20.475
price,2013-02-07 00:00:00+00:00,21.218
price,2013-02-08 00:00:00+00:00,21.993
price,2013-02-09 00:00:00+00:00,22.796
price,2013-02-10 00:00:00+00:00,23.261
price,2013-02-11 00:00:00+00:00,23.705
price,2013-02-12 00:00:00+00:00,24.107
price,2013-02-13 00:00:00+00:00,24.252
price,2013-02-14 00:00:00+00:00,25.164
price,2013-02-15 00:00:00+00:00,26.364
price,2013-02-16 00:00:00+00:00,26.544
price,2013-02-17 00:00:00+00:00,26.545
price,2013-02-18 00:00:00+00:00,26.525
price,2013-02-19 00:00:00+00:00,27.694
price,2013-02-20 00:00:00+00:00,28.941
price,2013-02-21 00:00:00+00:00,29.279
price,2013-02-22 00:00:00+00:00,29.255
price,2013-02-23 00:00:00+00:00,29.01
price,2013-02-24 00:00:00+00:00,28.771
price,2013-02-25 00:00:00+00:00,28.8
price,2013-02-26 00:00:00+00:00,29.141
price,2013-02-27 00:00:00+00:00,29.849
price,2013-02-28 00:00:00+00:00,31.366
price,2013-03-01 00:00:00+00:00,33.236
price,2013-03-02 00:00:00+00:00,33.118
price,2013-03-03 00:00:00+00:00,32.458
price,2013-03-04 00:00:00+00:00,33.353
price,2013-03-05 00:00:00+00:00,36.627
price,2013-03-06 00:00:00+00:00,38.99
price,2013-03-07 00:00:00+00:00,39.99
price,2013-03-08 00:00:00+00:00,41.29
price,2013-03-09 00:00:00+00:00,43.161
price,2013-03-10 00:00:00+00:00,44.418
price,2013-03-11 00:00:00+00:00,45.12
price,2013-03-12 00:00:00+00:00,44.108
price,2013-03-13 00:00:00+00:00,42.786
price,2013-03-14 00:00:00+00:00,43.303
price,2013-03-15 00:00:00+00:00,43.596
price,2013-03-16 00:00:00+00:00,44.159
price,2013-03-17 00:00:00+00:00,43.931
price,2013-03-18 00:00:00+00:00,46.26
price,2013-03-19 00:00:00+00:00,51.382
price,2013-03-20 00:00:00+00:00,57.752
price,2013-03-21 00:00:00+00:00,63.989
price,2013-03-22 00:00:00+00:00,65.74
price,2013-03-23 00:00:00+00:00,63.616
price,2013-03-24 00:00:00+00:00,64.77
price,2013-03-25 00:00:00+00:00,69.145
price,2013-03-26 00:00:00+00:00,71.704
price,2013-03-27 00:00:00+00:00,79.237
price,2013-03-28 00:00:00+00:00,85.752
price,2013-03-29 00:00:00+00:00,86.591
price,2013-03-30 00:00:00+00:00,87.454
price,2013-03-31 00:00:00+00:00,89.05
price,2013-04-01 00:00:00+00:00,94.715
price,2013-04-02 00:00:00+00:00,107.749
price,2013-04-03 00:00:00+00:00,120.003
price,2013-04-04 00:00:00+00:00,123.562
price,2013-04-05 00:00:00+00:00,128.664
price,2013-04-06 00:00:00+00:00,134.114
price,2013-04-07 00:00:00+00:00,142.08
price,2013-04-08 00:00:00+00:00,163.561
price,2013-04-09 00:00:00+00:00,195.397
price,2013-04-10 00:00:00+00:00,178.5
price,2013-04-11 00:00:00+00:00,115.0
price,2013-04-12 00:00:00+00:00,92.446
price,2013-04-13 00:00:00+00:00,98.435
price,2013-04-14 00:00:00+00:00,91.849
price,2013-04-15 00:00:00+00:00,87.108
price,2013-04-16 00:00:00+00:00,75.043
price,2013-04-17 00:00:00+00:00,77.734
price,2013-04-18 00:00:00+00:00,94.679
price,2013-04-19 00:00:00+00:00,106.7
price,2013-04-20 00:00:00+00:00,114.48
price,2013-04-21 00:00:00+00:00,114.295
price,2013-04-22 00:00:00+00:00,113.535
price,2013-04-23 00:00:00+00:00,120.78
price,2013-04-24 00:00:00+00:00,134.8
price,2013-04-25 00:00:00+00:00,139.74
price,2013-04-26 00:00:00+00:00,132.945
price,2013-04-27 00:00:00+00:00,126.316
price,2013-04-28 00:00:00+00:00,124.045
price,2013-04-29 00:00:00+00:00,130.56
price,2013-04-30 00:00:00+00:00,134.465
price,2013-05-01 00:00:00+00:00,124.662
price,2013-05-02 00:00:00+00:00,111.049
price,2013-05-03 00:00:00+00:00,102.694
price,2013-05-04 00:00:00+00:00,105.04
price,2013-05-05 00:00:00+00:00,113.464
price,2013-05-06 00:00:00+00:00,113.005
price,2013-05-07 00:00:00+00:00,110.375
price,2013-05-08 00:00:00+00:00,109.595
price,2013-05-09 00:00:00+00:00,108.42
price,2013-05-10 00:00:00+00:00,110.54
price,2013-05-11 00:00:00+00:00,112.503
price,2013-05-12 00:00:00+00:00,111.738
price,2013-05-13 00:00:00+00:00,112.241
price,2013-05-14 00:00:00+00:00,108.635
price,2013-05-15 00:00:00+00:00,104.575
price,2013-05-16 00:00:00+00:00,107.0
price,2013-05-17 00:00:00+00:00,110.492
price,2013-05-18 00:00:00+00:00,112.815
price,2013-05-19 00:00:00+00:00,112.905
price,2013-05-20 00:00:00+00:00,113.2
price,2013-05-21 00:00:00+00:00,115.28
price,2013-05-22 00:00:00+00:00,116.686
price,2013-05-23 00:00:00+00:00,118.696
price,2013-05-24 00:00:00+00:00,124.605
price,2013-05-25 00:00:00+00:00,127.725
price,2013-05-26 00:00:00+00:00,128.75
price,2013-05-27 00:00:00+00:00,128.355
price,2013-05-28 00:00:00+00:00,125.725
price,2013-05-29 00:00:00+00:00,126.43
price,2013-05-30 00:00:00+00:00,127.245
price,2013-05-31 00:00:00+00:00,126.424
price,2013-06-01 00:00:00+00:00,126.909
price,2013-06-02 00:00:00+00:00,124.135
price,2013-06-03 00:00:00+00:00,120.333
price,2013-06-04 00:00:00+00:00,119.685
price,2013-06-05 00:00:00+00:00,120.096
price,2013-06-06 00:00:00+00:00,119.388
price,2013-06-07 00:00:00+00:00,115.014
price,2013-06-08 00:00:00+00:00,110.585
price,2013-06-09 00:00:00+00:00,105.935
price,2013-06-10 00:00:00+00:00,104.06
price,2013-06-11 00:00:00+00:00,106.555
price,2013-06-12 00:00:00+00:00,108.05
price,2013-06-13 00:00:00+00:00,106.945
price,2013-06-14 00:00:00+00:00,102.855
price,2013-06-15 00:00:00+00:00,100.25
price,2013-06-16 00:00:00+00:00,100.355
price,2013-06-17 00:00:00+00:00,100.846
price,2013-06-18 00:00:00+00:00,103.663
price,2013-06-19 00:00:00+00:00,105.104
price,2013-06-20 00:00:00+00:00,105.826
price,2013-06-21 00:00:00+00:00,106.072
price,2013-06-22 00:00:00+00:00,103.671
price,2013-06-23 00:00:00+00:00,101.679
price,2013-06-24 00:00:00+00:00,98.478
price,2013-06-25 00:00:00+00:00,97.247
price,2013-06-26 00:00:00+00:00,98.0
price,2013-06-27 00:00:00+00:00,96.6
price,2013-06-28 00:00:00+00:00,92.242
price,2013-06-29 00:00:00+00:00,89.283
price,2013-06-30 00:00:00+00:00,89.829
price,2013-07-01 00:00:00+00:00,85.608
price,2013-07-02 00:00:00+00:00,83.204
price,2013-07-03 00:00:00+00:00,81.424
price,2013-07-04 00:00:00+00:00,78.461
price,2013-07-05 00:00:00+00:00,73.017
price,2013-07-06 00:00:00+00:00,66.0
price,2013-07-07 00:00:00+00:00,69.751
price,2013-07-08 00:00:00+00:00,73.549
price,2013-07-09 00:00:00+00:00,72.494
price,2013-07-10 00:00:00+00:00,75.989
price,2013-07-11 00:00:00+00:00,81.5
price,2013-07-12 00:00:00+00:00,84.999
price,2013-07-13 00:00:00+00:00,88.095
price,2013-07-14 00:00:00+00:00,88.156
price,2013-07-15 00:00:00+00:00,89.295
price,2013-07-16 00:00:00+00:00,89.925
price,2013-07-17 00:00:00+00:00,88.775
price,2013-07-18 00:00:00+00:00,86.483
price,2013-07-19 00:00:00+00:00,83.838
price,2013-07-20 00:00:00+00:00,83.858
price,2013-07-21 00:00:00+00:00,83.889
price,2013-07-22 00:00:00+00:00,84.1
price,2013-07-23 00:00:00+00:00,85.24
price,2013-07-24 00:00:00+00:00,86.425
price,2013-07-25 00:00:00+00:00,87.875
price,2013-07-26 00:00:00+00:00,89.193
price,2013-07-27 00:00:00+00:00,88.506
price,2013-07-28 00:00:00+00:00,88.353
price,2013-07-29 00:00:00+00:00,91.241
price,2013-07-30 00:00:00+00:00,93.05
price,2013-07-31 00:00:00+00:00,96.0
price,2013-08-01 00:00:00+00:00,95.875
price,2013-08-02 00:00:00+00:00,95.495
price,2013-08-03 00:00:00+00:00,95.372
price,2013-08-04 00:00:00+00:00,94.551
price,2013-08-05 00:00:00+00:00,95.46
price,2013-08-06 00:00:00+00:00,96.892
price,2013-08-07 00:00:00+00:00,97.39
price,2013-08-08 00:00:00+00:00,95.932
price,2013-08-09 00:00:00+00:00,94.179
price,2013-08-10 00:00:00+00:00,93.381
price,2013-08-11 00:00:00+00:00,93.038
price,2013-08-12 00:00:00+00:00,93.989
price,2013-08-13 00:00:00+00:00,94.938
price,2013-08-14 00:00:00+00:00,96.293
price,2013-08-15 00:00:00+00:00,96.952
price,2013-08-16 00:00:00+00:00,96.543
price,2013-08-17 00:00:00+00:00,96.796
price,2013-08-18 00:00:00+00:00,96.925
price,2013-08-19 00:00:00+00:00,97.996
price,2013-08-20 00:00:00+00:00,101.101
price,2013-08-21 00:00:00+00:00,105.11
price,2013-08-22 00:00:00+00:00,107.292
price,2013-08-23 00:00:00+00:00,106.115
price,2013-08-24 00:00:00+00:00,105.799
price,2013-08-25 00:00:00+00:00,107.66
price,2013-08-26 00:00:00+00:00,108.695
price,2013-08-27 00:00:00+00:00,111.875
price,2013-08-28 00:00:00+00:00,115.28
price,2013-08-29 00:00:00+00:00,115.785
price,2013-08-30 00:00:00+00:00,118.347
price,2013-08-31 00:00:00+00:00,122.066
price,2013-09-01 00:00:00+00:00,124.651
price,2013-09-02 00:00:00+00:00,125.588
price,2013-09-03 00:00:00+00:00,124.863
price,2013-09-04 00:00:00+00:00,120.747
price,2013-09-05 00:00:00+00:00,117.345
price,2013-09-06 00:00:00+00:00,115.05
price,2013-09-07 00:00:00+00:00,115.023
price,2013-09-08 00:00:00+00:00,116.613
price,2013-09-09 00:00:00+00:00,117.844
price,2013-09-10 00:00:00+00:00,119.961
price,2013-09-11 00:00:00+00:00,121.733
price,2013-09-12 00:00:00+00:00,123.67
price,2013-09-13 00:00:00+00:00,124.07
price,2013-09-14 00:00:00+00:00,123.947
price,2013-09-15 00:00:00+00:00,123.693
price,2013-09-16 00:00:00+00:00,123.8
price,2013-09-17 00:00:00+00:00,124.251
price,2013-09-18 00:00:00+00:00,125.036
price,2013-09-19 00:00:00+00:00,122.527
price,2013-09-20 00:00:00+00:00,121.008
price,2013-09-21 00:00:00+00:00,121.108
price,2013-09-22 00:00:00+00:00,121.534
price,2013-09-23 00:00:00+00:00,121.286
price,2013-09-24 00:00:00+00:00,121.31
price,2013-09-25 00:00:00+00:00,122.14
price,2013-09-26 00:00:00+00:00,122.652
price,2013-09-27 00:00:00+00:00,122.374
price,2013-09-28 00:00:00+00:00,123.201
price,2013-09-29 00:00:00+00:00,123.325
price,2013-09-30 00:00:00+00:00,123.05
price,2013-10-01 00:00:00+00:00,123.374
price,2013-10-02 00:00:00+00:00,112.777
price,2013-10-03 00:00:00+00:00,108.504
price,2013-10-04 00:00:00+00:00,117.032
price,2013-10-05 00:00:00+00:00,119.311
price,2013-10-06 00:00:00+00:00,119.368
price,2013-10-07 00:00:00+00:00,120.405
price,2013-10-08 00:00:00+00:00,121.615
price,2013-10-09 00:00:00+00:00,122.893
price,2013-10-10 00:00:00+00:00,123.503
price,2013-10-11 00:00:00+00:00,123.832
price,2013-10-12 00:00:00+00:00,124.149
price,2013-10-13 00:00:00+00:00,126.822
price,2013-10-14 00:00:00+00:00,130.117
price,2013-10-15 00:00:00+00:00,134.739
price,2013-10-16 00:00:00+00:00,136.214
price,2013-10-17 00:00:00+00:00,138.704
price,2013-10-18 00:00:00+00:00,143.723
price,2013-10-19 00:00:00+00:00,153.886
price,2013-10-20 00:00:00+00:00,157.329
price,2013-10-21 00:00:00+00:00,164.81
price,2013-10-22 00:00:00+00:00,180.316
price,2013-10-23 00:00:00+00:00,191.426
price,2013-10-24 00:00:00+00:00,185.605
price,2013-10-25 00:00:00+00:00,169.469
price,2013-10-26 00:00:00+00:00,172.97
price,2013-10-27 00:00:00+00:00,178.428
price,2013-10-28 00:00:00+00:00,188.042
price,2013-10-29 00:00:00+00:00,193.134
price,2013-10-30 00:00:00+00:00,195.57
price,2013-10-31 00:00:00+00:00,195.73
price,2013-11-01 00:00:00+00:00,197.87
price,2013-11-02 00:00:00+00:00,199.6
price,2013-11-03 00:00:00+00:00,202.56
price,2013-11-04 00:00:00+00:00,213.806
price,2013-11-05 00:00:00+00:00,231.403
price,2013-11-06 00:00:00+00:00,248.284
price,2013-11-07 00:00:00+00:00,274.025
price,2013-11-08 00:00:00+00:00,298.115
price,2013-11-09 00:00:00+00:00,334.983
